,date,name,tweet
8266,2020-06-04,<senatemajldr>," thirty-one years ago, brave chinese people flooded tiananmen square because they hoped a more modern and prosperous china would also become more free. what they got was a massacre of hundreds if not thousands and a society that still cannot even speak about it 31 years later.
"
8267,2020-06-04,<senatemajldr>," i am glad president trump has assembled such an impressive team that is working hard for all americans. (3/3)
"
8268,2020-06-04,<senatemajldr>," i appreciate their dedicated work at this difficult time for our nation and their steadfast commitment to their constitutional duties to preserve peace and order, uphold liberty, and protect the american people so they can freely exercise their rights. (2/3)
"
8269,2020-06-04,<senatemajldr>," in these challenging times, the president and the american people are very well-served by the expert advice and principled leadership of people like secretary esper and attorney general barr. (1/3)
"
8270,2020-06-02,<senatemajldr>, our nation is united in horror and opposition to the violent killing of mr. floyd. it is well past time that we also unite on the side of peace in our streets and peace in our communities. we need to unite against these violent riots.  
8271,2020-06-02,<senatemajldr>," every one of us has an obligation to distinguish peaceful protests over the killings of george floyd, breonna taylor, and ahmaud arbery from the violent riots that continue to see innocent people hurt, businesses and neighborhoods destroyed, &amp; law enforcement officers assaulted.
"
8272,2020-06-01,<senatemajldr>," state and local leaders must quickly disrupt outside agitators, restore order, and protect citizens. if they can't or won't, i hope the federal government is ready to stand in the breach.   there is no constitutional right to commit violent crime or terrorize communities. period.  "
8273,2020-06-01,<senatemajldr>, americans have watched peaceful protests hijacked into violent riots that inflict the kind of injustice they supposedly oppose. small businesses destroyed. neighborhoods torn up. police attacked on city streets.   these riots need to stop. not tomorrow. not next week. now.  
8274,2020-06-01,<senatemajldr>," i have fought for civil rights and the first amendment. i completely support americans’ rights to peaceably protest and be heard. our nation cannot deafen itself to the anger, pain, or frustration of black americans. our nation needs to hear this.  "
8275,2020-06-01,<senatemajldr>, but here’s something that requires no investigation: in no world can arresting a man for an alleged minor infraction involve a police officer putting his knee on the man’s neck for nine minutes while he cries out “i can’t breathe” and then goes silent.  
8276,2020-06-01,<senatemajldr>," this is an hour of great pain for our nation. americans everywhere have been grieved and horrified by the killings of african-american citizens. we need the facts, we need the truth, and we need accountability. we need swift justice under law.  "
8277,2020-05-29,<senatemajldr>," our city, our state, and our country have to pull together. my full statement on the protests and riots in louisville and across the country:  "
8278,2020-05-28,<senatemajldr>," our country is starting to carefully re-open. any further legislation will need to focus on practical solutions that help kids return to school next fall, help laid-off americans get re-hired, and stop frivolous lawsuits from stalling our recovery.  "
8279,2020-05-27,<senatemajldr>," from the heroic health professionals at  to the james b. beam institute for kentucky spirits making hand sanitizer, the  has stepped up big-time for the bluegrass. i was proud to lead the senate’s action to help make their work possible.  "
8280,2020-05-26,<senatemajldr>," today i had the honor to thank some of kentucky’s front-line healthcare professionals. when our nation comes through this pandemic, it will be because american heroes like these won this fight.  "
8281,2020-05-26,<senatemajldr>," the cares act is investing billions of dollars into families, healthcare workers, and small businesses across the country. in kentucky, it’s already added up to an $11 billion impact.  "
8282,2020-05-25,<senatemajldr>," as we continue to meet a new generation of american heroes, we set memorial day aside to honor the memory of brave men and women who have laid down their lives in military service. may our actions pay tribute to their tremendous sacrifice for our great nation.  "
8283,2020-05-22,<senatemajldr>, house democrats are playing with perpetual impeachment while the senate fights the pandemic. speaker pelosi is in no position to be lecturing us about what the appropriate use of senate time is. the american people deserve answers and we intend to get them.  
8284,2020-05-22,<senatemajldr>," all month, the senate has been on the job, attending to the needs of our nation. the real contrast is with the house. two days they've been in session in the last eight weeks. at this point, i’m wondering if we should send senators over there to collect their newspapers.  "
8285,2020-05-22,<senatemajldr>," we need to work smart here. help the people who are desperately in need, try to save as many jobs as possible, begin to open up the states, and get this economy growing again.  "
8286,2020-05-21,<senatemajldr>," tune in 📺: i will be joining  ~7:00 pm est to discuss the house democrats’ obsession with impeachment and the senate’s continued focus on coronavirus relief, legal protections for frontline workers, and other key senate priorities.  "
8287,2020-05-21,<senatemajldr>," these past few months have been terrible and trying for our country. but in the midst of this tragedy, our country is pulling together. i’m proud of the ways my fellow kentuckians are showing us how it’s done.  "
8288,2020-05-21,<senatemajldr>," house democrats have been missing in action for months. they just forced through a remote voting scheme so they can continue their absence. but there’s a problem: article i, section 5 of the constitution.  "
8289,2020-05-20,<senatemajldr>," my hometown of louisville, kentucky is home to the baseball bat factory that makes the world-famous louisville slugger. thanks to the paycheck protection program, 171 employees were pulled off furlough and put right back on the payroll.  "
8290,2020-05-20,<senatemajldr>," you can’t make this up: during a global crisis, house democrats are arguing that the acquittal of president trump did not actually end their impeachment. they would rather spend another year trying to cram politics into the legal system than help the senate govern the country.  "
8291,2020-05-20,<senatemajldr>, the senate is working for the american people during this crisis. we’ve been in session for weeks. house democrats have shown up for work two days in eight weeks. they flew into town to pass a far-left wish list that could not even unite their own conference &amp; promptly left town.  
8292,2020-05-19,<senatemajldr>, the senate passed fisa reforms last week. we'll soon confirm a new director of national intelligence. and led by  we’re moving to subpoena people like james comey and loretta lynch to get to the bottom of the 2016 abuses. the american people deserve the truth.  
8293,2020-05-19,<senatemajldr>," democrats spent years hyping the russian collusion conspiracy theory. that collapsed upon investigation. here’s what the facts did turn up: a stunning pattern of incompetence, outright bias, or both that brought federal law enforcement into the 2016 campaign.  "
8294,2020-05-18,<senatemajldr>, i am glad to announce that senator  has accepted my invitation to serve as acting chairman of the senate select committee on intelligence. my full statement:  
8295,2020-05-18,<senatemajldr>, a new generation of american heroes has been called to serve their neighbors and their nation. they are showing up for our country. so the senate is showing up for them.  
8296,2020-05-15,<senatemajldr>, the house has been at home for two months. they gave themselves no assignments except developing this proposal. yet it still reads like the speaker of the house pasted together random ideas from her most liberal members and slapped the word “coronavirus” on top of it.  
8297,2020-05-15,<senatemajldr>," this week speaker pelosi published an 1,800-page catalog of left-wing oddities &amp; called it a coronavirus relief bill. it proposes tax hikes on small business, giveaways to blue-state millionaires, checks for illegal immigrants, and diversity detectives for the cannabis industry.  "
8298,2020-05-15,<senatemajldr>," forget about this $3 trillion left-wing wish list that even house democrats are criticizing. republicans are focused on practical solutions like legal liability protections for medical workers and the schools, universities, and businesses that will be trying to re-open.  "
8299,2020-05-15,<senatemajldr>," 80,000 americans have died. more than 20 million have lost their jobs. most people call that a crisis. but leading democrats call it “leverage.”   a co-chair of the congressional progressive caucus: “for me, the leverage is that there is enormous suffering.”  "
8300,2020-05-15,<senatemajldr>, the democrats’ supposed coronavirus bill includes taxpayer-funded studies to measure “diversity and inclusion” in the cannabis industry. it’s a parade of absurdities that can hardly be taken seriously.  
8301,2020-05-15,<senatemajldr>, washington democrats have been transparent: they see this national tragedy as a ripe partisan opportunity to pass long-standing wish-list items that are completely unrelated to the crisis itself.  
8302,2020-05-15,<senatemajldr>," the coronavirus pandemic is a serious crisis, so the senate’s response has been serious. the senate took a blank sheet of paper, turned it into the largest rescue package in history, and passed it unanimously.  "
8303,2020-05-14,<senatemajldr>, tune in 📺: i will be joining  ~6:15 pm est to discuss house democrats’ unserious $3 trillion wish list and what the senate is doing to attack this crisis and lead the response.  
8304,2020-05-14,<senatemajldr>," the senate will keep working seriously on this serious pandemic. we wrote the cares act. now we’re back in washington. we’re holding hearings with experts about the re-opening. we’re monitoring testing. we’re drafting legal protections for healthcare workers and small businesses.
"
8305,2020-05-14,<senatemajldr>," house democrats had a blank slate to propose any vision for the recovery. this draft is all they have done for two months. and they came up with: tax hikes on small businesses, tax cuts for blue-state millionaires, and taxpayer-funded diversity detectives for the pot industry.
"
8306,2020-05-14,<senatemajldr>," house democrats’ huge new bill would cut taxes for blue-state millionaires, send government checks to illegal immigrants, and — wait for it — mandate two separate taxpayer-funded studies of diversity in the cannabis industry. this is their effort at coronavirus relief?
"
8307,2020-05-13,<senatemajldr>, the paycheck protection program is continuing to provide critical relief for small businesses across america. the manufacturer of louisville slugger bats says it put 171 furloughed employees back on the payroll after receiving a loan.  
8308,2020-05-12,<senatemajldr>," senate republicans are preparing a major package of covid-related liability reforms to foster economic recovery. we are going to provide certainty. if we want american workers to clock back in, we need employers to know they will not be left to drown in opportunistic litigation.
"
8309,2020-05-12,<senatemajldr>," more than two-thirds of independent business owners say they are worried about a legal liability minefield getting in the way of re-opening. the senate majority is not going to stand idly by and let trial lawyers vacuum up relief money &amp; redirect it into their own pockets.
"
8310,2020-05-11,<senatemajldr>," during the pandemic, our nation continues to meet new american heroes &amp; draw inspiration from their stories. today i introduced the country to another incredible kentuckian: a 30-year veteran nurse who contracted the virus, beat it, &amp; then went back to caring for patients.  "
8311,2020-05-11,<senatemajldr>," the paycheck protection program is helping nearly 42,000 kentucky job creators &amp; millions of small businesses nationwide access emergency cash. this program is a lifeline for american workers and main streets across the country.  "
8312,2020-05-10,<senatemajldr>, thinking of my mom julia today. happy mother’s day to all the moms in kentucky and across our great country.  
8313,2020-05-08,<senatemajldr>," today was also meant to be the dedication for the eisenhower memorial. but as in ike’s time, a monumental challenge has intervened — one that demands american strength and leadership to resolve. thank you to  for your work in making this fitting memorial a reality.
"
8314,2020-05-08,<senatemajldr>," today marks 75 years since v-e day, the end of wwii in europe. as americans work together to emerge from a global crisis, we’re reminded of the essential role our nation played in leading the world out of another.
"
8315,2020-05-07,<senatemajldr>," strong legal protections will be essential as our economy reopens. as of a week ago, 771 lawsuits had already been filed against everyone from workers on the front lines to universities to businesses. our rescue efforts cannot get diverted into a huge giveaway for trial lawyers.  "
8316,2020-05-07,<senatemajldr>," the chinese communist party even used the pandemic as cover to arrest peaceful hong kong democracy activists, including my old friend martin lee. i suppose they thought the rest of the world might be too distracted to notice. they were mistaken.
"
8317,2020-05-07,<senatemajldr>," our national day of prayer certainly comes at the right time this year. let’s pray for everyone who is sick and suffering with the coronavirus, struggling with unemployment and isolation, or working on the front lines to care for strangers and keep our nation going.  "
8318,2020-05-07,<senatemajldr>," tune in 📺: i will be joining  ~2:00 pm est to discuss the senate's role in continuing to strengthen our health response, pivoting towards recovery, and other crucial legislation.
"
8319,2020-05-07,<senatemajldr>," this pandemic originated in china. its global spread was made worse by china’s unconscionable efforts to cover it up. working closely with our allies and partners around the world, the u.s. will be asking tough questions about our relationship with the chinese communist party.
"
8320,2020-05-07,<senatemajldr>," while we fight covid-19, we can’t forget all the other threats we still face. terrorist cells, hostile foreign intelligence services, and adversaries all over the world who would be thrilled if the u.s. applies social distancing to our presence on the world stage as well.
"
8321,2020-05-06,<senatemajldr>," every day, i hear more inspiring stories from my home state about kentuckians finding creative ways to pitch in. this crisis is creating new heroes in new ways every day. i could not be prouder to represent the bluegrass and bring #kentucky’s voice to the senate.  "
8322,2020-05-06,<senatemajldr>, judge justin walker is a brilliant legal expert whose record earns praise all across the political spectrum. he is so qualified and fair-minded that he's even won the blessing of the left-leaning american bar association that democrats themselves call “the gold standard.”  
8323,2020-05-06,<senatemajldr>," the senate is not going to let either the coronavirus or reflexive partisanship stop us from doing crucial national business. we are elected to do our jobs. i’m glad we’ll have a senate-confirmed counterintelligence leader by the end of the day.
"
8324,2020-05-06,<senatemajldr>," even though the democrats’ own top member on the intelligence committee praises this nominee and wants a swift confirmation, senate democrats still forced us to use hours of floor time and multiple votes, as if he were controversial. this is what i've called mindless obstruction.
"
8325,2020-05-06,<senatemajldr>," today the senate will confirm a director for the national counterintelligence and security center. our domestic fight with the coronavirus makes it even more important, not less important, that we also maintain global vigilance and keep a close eye on those who wish us harm.
"
8326,2020-05-06,<senatemajldr>," nurses in #kentucky and across america are rushing toward the sick, washing their hands until they bleed, and working around the clock to heal strangers and fight the coronavirus. today and every day, we salute you.  "
8327,2020-05-05,<senatemajldr>, teachers in #kentucky and across america are adapting to online learning and continuing to educate young minds. they are among the many heroes during this crisis. the entire senate salutes and thanks all of our nation’s educators on this national teacher day.  
8328,2020-05-04,<senatemajldr>," i want to thank the staff who worked hard to support the senate’s remote work and the experts who are helping us safely and smartly resume some in-person operations today. neither the virus nor our nation’s adversaries take days off, and thanks to you, neither does the senate.
"
8329,2020-05-04,<senatemajldr>," the senate is back in session because we have critically important work to do for the nation. our bosses are the american people and they are counting on us to keep serving.
"
8330,2020-05-01,<senatemajldr>," all across america, essential workers are following expert advice and taking new precautions while they continue reporting for duty. starting monday, the senate will do the same. we will continue to stand together for the american people — even as we stand six feet apart.  "
8331,2020-05-01,<senatemajldr>, i am grateful to all the dedicated professionals who have worked to develop solutions so the senate can smartly and safely begin resuming our critical in-person work on monday. i strongly urge my colleagues to consult these guidelines.  
8332,2020-04-29,<senatemajldr>," icymi 🎙️: i joined  to discuss liability protections for frontline workers, reconvening the senate next week, and senate republicans’ accomplishments working with president trump:  "
8333,2020-04-29,<senatemajldr>, we need to provide protection – litigation protection – for those who have been on the front lines. and we have to help businesses and employees go back to work without fear of trial lawyers sharpening their pencils.  
8334,2020-04-28,<senatemajldr>," tune in 📺: i will be joining neil cavuto on  ~4:45 pm est to discuss the senate agenda.
"
8335,2020-04-28,<senatemajldr>," icymi️: i joined the  to discuss the senate reconvening on may 4th, keeping our focus on covid-19 relief, and legal protections for health care workers.  "
8336,2020-04-27,<senatemajldr>, tune in: i will be joining the   at ~3:30 pm et to discuss the senate reconvening and senate republicans' plan to strengthen our response to the coronavirus crisis.  
8337,2020-04-27,<senatemajldr>," the senate must focus on concrete steps to strengthen our response to this crisis. the american people do not need tangential left-wing daydreams. they need commonsense steps that move us toward the response, recovery, and future readiness that americans need.  "
8338,2020-04-27,<senatemajldr>," if it is essential for doctors, nurses, healthcare workers, truck drivers, grocery-store workers, and other brave americans to keep carefully manning their duty stations, then it is essential for senators to carefully man ours and support them. we are reconvening next week.  "
8339,2020-04-25,<senatemajldr>," thanks to the paycheck protection program, more businesses like the cheddar box cafe in kentucky, will be able to keep their doors open and their employees on payroll. this is just one of the many success stories of this vital  job saving program.  "
8340,2020-04-24,<senatemajldr>," this new bill strengthens some of the most important parts of the cares act, especially the popular paycheck protection program which is saving millions of american jobs as we speak. and republicans successfully kept extraneous issues out of the bill. it’s a win for the country.
"
8341,2020-04-24,<senatemajldr>," the senate's historic cares act is the largest rescue package in american history. it is already sending hundreds of billions of dollars to struggling small businesses, hard-hit hospitals, testing, very targeted covid-19 help for states and localities, and direct aid to families.
"
8342,2020-04-24,<senatemajldr>," . just signed our latest relief bill. it expands funding for saving small businesses and protecting americans’ paychecks. it strengthens support for hospitals, healthcare providers, and testing. proud to have led the historic cares act and this expansion of key provisions.
"
8343,2020-04-23,<senatemajldr>," historic, tragic layoffs continue to pile up nationwide. this pandemic has erased a decade of job creation in just over one month.   democrats should never have made the paycheck protection program lapse. the house must follow the senate’s lead and vote today to re-open it.
"
8344,2020-04-22,<senatemajldr>, icymi 📺: i joined  with  to discuss yesterday’s senate vote to replenish the paycheck protection program and the next steps to help our nation combat the pandemic.  
8345,2020-04-22,<senatemajldr>," tune in 📺 to  i will be joining  soon to discuss senate republicans’ successful effort to replenish the paycheck protection program.
"
8346,2020-04-22,<senatemajldr>, icymi🎙️: i joined  to discuss senate republican's victory yesterday on more legislation to help american workers through the pandemic and the senate’s continued focus on confirming impressive new judges.  
8347,2020-04-21,<senatemajldr>, martin lee is an old friend of mine. he’s a brave and steady voice for the freedom and autonomy of hong kong. the authorities just had him arrested. his new op-ed is essential reading:  
8348,2020-04-21,<senatemajldr>, i’m proud of congress’s new bipartisan agreement. i am just sorry that democrats shut down emergency support for main street in a search for partisan “leverage” that never materialized.   it’s time to move forward together and get this done for the american people.  
8349,2020-04-21,<senatemajldr>," i am encouraged that democrats have finally agreed to reopen the paycheck protection program and abandon a number of their unrelated demands. my full statement on congress’s new bipartisan agreement to provide additional small-business support, more funding for testing, and more:  "
8350,2020-04-20,<senatemajldr>," it’s been four days since the paycheck protection program ran dry. republicans have been trying to fund this job-saving program for over a week, but democrats have blocked us. the senate will meet again tomorrow. i hope my colleagues will finally let this help move forward.
"
8351,2020-04-18,<senatemajldr>, these outrageous arrests are just one more example of beijing’s shameful efforts to strangle the freedom and autonomy of hong kongers. i wrote about these coordinated efforts last year:  
8352,2020-04-18,<senatemajldr>, the chinese communist party should not be allowed to use a pandemic — which they exacerbated through secrecy and inaction — as cover for its agents to arrest peaceful pro-democracy leaders. we stand with hong kong.  
8353,2020-04-18,<senatemajldr>," the paycheck protection program ran dry on thursday and democrats continue to block more funding. democrats must let us reopen this crucial program before more americans are laid off needlessly and more small businesses are shuttered that could have survived.
"
8354,2020-04-17,<senatemajldr>," chairman  will coordinate senate-wide oversight of the historic cares act, and i am appointing  to the five-member congressional oversight commission. i am grateful that these expert leaders are stepping up.  "
8355,2020-04-17,<senatemajldr>, twenty million americans have lost their jobs in one month. we badly need the bipartisan paycheck protection program to keep saving more small businesses. but democrats have been blocking its funding for over a week and now this crucial program is shut down.  
8356,2020-04-16,<senatemajldr>, five million more americans lost their jobs just last week.  that makes 20 million layoffs in one month.   americans need democrats to stop blocking emergency paycheck money and let this job-saving program reopen.  i hope our colleagues come around soon.  
8357,2020-04-16,<senatemajldr>," even now, senate democrats are still blocking funding for the paycheck protection program.    it is surreal to see democratic leaders treat support for workers and small businesses as something they need to be goaded into supporting.  "
8358,2020-04-16,<senatemajldr>," one week ago, i warned that the paycheck protection program was running out of money and tried to a pass clean funding bill. senate democrats blocked it.  here we are, a week later, with no progress. this morning, the ppp ran out of money and shut down, just as we’d warned.  "
8359,2020-04-16,<senatemajldr>," republicans tried to pass more money for americans’ paychecks last week. democrats blocked it. speaker pelosi said she saw “no data as to why we need it."" she said ""we have time to negotiate.”   democrats did nothing and now the program has shut down.
"
8360,2020-04-16,<senatemajldr>," millions more americans are losing their jobs every week. absolutely crushing.   republicans have spent a week trying to fund the bipartisan paycheck protection program so more americans can keep their jobs.   democrats are blocking the money and making the program run dry.
"
8361,2020-04-15,<senatemajldr>, the cost of continued democratic obstruction on the paycheck protection program will be pink slips and shuttered businesses. funding for a bipartisan program should not be a partisan issue. my joint statement with   
8362,2020-04-15,<senatemajldr>, the paycheck protection program will run out of money in a matter of hours. it has been stunning to watch our democratic colleagues treat emergency funding for americans’ paychecks like a republican priority which they need to be goaded into supporting.  
8363,2020-04-15,<senatemajldr>, icymi🎤: i joined  washington watch with tony perkins to discuss our work on the coronavirus crisis and the importance of an independent judiciary to protecting our constitution.  
8364,2020-04-14,<senatemajldr>, tune in🎤: i will be speaking to  washington watch with tony perkins at ~5:00 pm to discuss the coronavirus crisis and judge walker's ruling defending kentuckians’ religious liberty.  
8365,2020-04-14,<senatemajldr>," clean funding for worker pay in a crisis should not be controversial. i hope our democratic colleagues will let congress act this week. american workers deserve paychecks, not pink slips caused by political games.  "
8366,2020-04-13,<senatemajldr>," last week, democrats objected to a clean funding increase for the crucial paycheck protection program – even though it’s on track to run out of funding as soon as this week.   american workers deserve better than political games.
"
8367,2020-04-12,<senatemajldr>," today, even at a distance, christians are united by the triumph of the resurrection. i wish my fellow kentuckians and all who celebrate a very happy and blessed easter.
"
8368,2020-04-11,<senatemajldr>," exactly. elaine and i will be celebrating easter at home. i encourage all kentuckians to do likewise and to follow all cdc guidance. but governments need to protect citizens’ health without trampling basic constitutional principles at the same time.
"
8369,2020-04-11,<senatemajldr>," grateful for this strong, eloquent ruling defending kentuckians’ religious liberty from judge justin walker,  outstanding nominee for the d.c. circuit. of course church parking lots cannot be singled out with unfair standards that differ from other establishments.
"
8370,2020-04-11,<senatemajldr>, i issued the following statement with  on the urgent need to replenish the paycheck protection program. there is no excuse for a lack of urgency. american jobs are literally at stake.  
8371,2020-04-10,<senatemajldr>," small business layoffs spiked 1,000% last month. 10% of the u.s. workforce is now jobless. this is no time for political games.  i hope democrats stop blocking more funding for the paycheck protection program very soon. american jobs depend on it.  "
8372,2020-04-09,<senatemajldr>," thanks to the cares act, healthcare providers that participate in the medicare program will receive a direct deposit in their bank accounts from  in kentucky and across america, we must keep our hospitals and their brave workers equipped for success.
"
8373,2020-04-09,<senatemajldr>," we just found out that 16 million americans have been laid off in three weeks. a staggering 10% of the labor force is now out of work. this is a crisis. no time for partisan maneuvering or politics as usual. i hope democrats reverse course &amp; let us increase paycheck support soon.
"
8374,2020-04-09,<senatemajldr>," senate democrats just blocked urgent money for a popular, bipartisan job-saving program which they themselves literally coauthored with us two weeks ago. i complimented both sides and asked to increase the dollar amount without changing anything else. but they blocked it.
"
8375,2020-04-08,<senatemajldr>," i hope none of my colleagues object to my request for these urgently-needed funds. there is no reason why this bipartisan job-saving program should be held hostage for other priorities. let's re-fund the only program that's already running dry and keep moving forward together.
"
8376,2020-04-08,<senatemajldr>," ten million americans were laid off in just the last two weeks. tomorrow morning will likely bring another historic unemployment figure. this is urgent. if senators delay this urgent paycheck support to insist on a broader bill, more americans will lose their jobs unnecessarily.
"
8377,2020-04-08,<senatemajldr>," if we want to act fast, congress has to focus. there is no realistic chance that another sprawling bill which allocates half a trillion dollars to a number of priorities, even important ones, will be able to pass the senate or the house by unanimous consent this week.
"
8378,2020-04-08,<senatemajldr>," nobody thinks tomorrow will be the senate’s last word on covid-19. other crucial parts of the cares act, like its historic funds for hospitals and healthcare providers, are still coming online and have not yet been exhausted. the ppp is where the lights are already flashing red.
"
8379,2020-04-08,<senatemajldr>," tomorrow morning, i’ll ask unanimous consent to pass standalone emergency funding for the hugely popular paycheck protection program that is saving small-business jobs as we speak. as the rest of the cares act continues to come online, this key part is already low on funds.
"
8380,2020-04-08,<senatemajldr>," the restaurant workers relief program was created to serve fellow kentuckians in louisville. now, it’s expanding to serve more than 50,000 hot meals to service industry workers and their families across the country.  "
8381,2020-04-08,<senatemajldr>," god’s pantry has been busy during the coronavirus pandemic, and the  has been there to help, packing 10k boxes of food for those in need across the commonwealth. thank you to our kentucky guard for showing that we’re all in this together.  "
8382,2020-04-07,<senatemajldr>, i will work with secretary mnuchin and leader schumer and hope to approve further funding for the paycheck protection program by unanimous consent or voice vote during the next scheduled senate session on thursday.  
8383,2020-04-07,<senatemajldr>," even as the cares act continues to come online, it is clear that the small-business paycheck protection program will need more funding. congress needs to act with speed and focus to provide more money for this crucial and bipartisan program.  "
8384,2020-04-06,<senatemajldr>, more inspiring examples of kentuckians helping kentuckians: colleges and universities across the commonwealth are stepping up to make and donate protective equipment for front line health care workers.  
8385,2020-04-06,<senatemajldr>," federal, state, and local officials in kentucky are working overtime together to assist those in need. and citizens across the commonwealth are stepping up and finding creative ways to pitch in and help others.  united we stand, divided we fall.  "
8386,2020-04-03,<senatemajldr>, the most important thing that we can do for our nation’s small businesses &amp; their employees is to provide them resources to weather this storm. that’s exactly why the senate wrote and passed the cares act.  
8387,2020-04-03,<senatemajldr>," senate republicans are closely tracking the implementation of our historic cares act as the administration puts it into effect for the american people. we are committed to supporting american workers, families, and small businesses as our nation confronts this historic emergency.
"
8388,2020-04-03,<senatemajldr>," i’m glad speaker pelosi is again standing down from efforts to use this crisis to push unrelated left-wing priorities. the latest proposal had been a massive tax-code giveaway for wealthy people in blue states that was instantly panned by economists across the spectrum.
"
8389,2020-04-03,<senatemajldr>," i am proud that president trump’s search took him outside the beltway and into the bluegrass. judge walker is a brilliant and fair jurist who reveres the constitution. he’s a leading light in a new generation of federal judges.
"
8390,2020-04-03,<senatemajldr>," judge justin walker,  choice to serve on the u.s. court of appeals for the d.c. circuit, is an outstanding legal scholar. president trump has chosen a rising kentucky star to refresh a crucial federal court. my statement:  "
8391,2020-04-02,<senatemajldr>," every american is feeling the effects of the coronavirus. it’s a national health &amp; economic emergency that demanded action. i’m proud that the biggest rescue package in history, led by senate republicans, will help workers &amp; families respond.  "
8392,2020-04-02,<senatemajldr>," i’m grateful to kentuckians who are stepping up to show compassion and resolve. it’s because of stories like this that we will make it through this. we are all in this together, even if we have to stand six feet apart.  "
8393,2020-04-01,<senatemajldr>," house democrats are still trying to use this crisis to push unrelated pet priorities.   last week: carbon regulations.   now? a tax giveaway for wealthy people in blue states, panned by economists across the spectrum.   this is a crisis. let's act like it.  "
8394,2020-04-01,<senatemajldr>, i made sure the historic cares act did not leave states like kentucky behind. i am glad the first federal funds are already starting to flow to local governments to help kentuckians weather this health crisis and economic emergency.  
8395,2020-04-01,<senatemajldr>, icymi🎙: i joined  with  to discuss the cares act. this was the third coronavirus bill that we've passed and the biggest one by far. it was crafted by a republican majority in the senate and approved without a single dissenting vote.  
8396,2020-03-31,<senatemajldr>, tune in 🎤: i will be joining  with  at ~3:35pm.  
8397,2020-03-31,<senatemajldr>," icymi🎤: i joined  today to discuss the senate’s historic 96-0 vote to pass the coronavirus aid, relief, and economic security (cares) act.   america is facing a national emergency. i’m proud the senate stepped up to equip our national response.  "
8398,2020-03-30,<senatemajldr>," today is #nationaldoctorsday. thank you to our american heroes who wear scrubs and masks. who rush toward the sick, wash their hands until they bleed, and work around the clock to heal our loved ones. we salute doctors along with nurses and all of our healthcare professionals.
"
8399,2020-03-30,<senatemajldr>, from bourbon and spirits to hand sanitizer. i am proud of our great #kentucky distillers and all of our job creators who are stepping up to help their neighbors during this emergency.  
8400,2020-03-28,<senatemajldr>," the senate mourns our friend tom coburn. seventy-two years was far too few for someone this brilliant, this tireless, and this dedicated to serving others. we stand in prayer with his beloved wife carolyn and the entire coburn family. my full statement:  "
8401,2020-03-27,<senatemajldr>," it was an honor to join  at the white house today for the signing of the cares act.   the american people needed this rescue package. they needed it quickly. and the senate delivered, 96-0. it's a proud moment for our country.  "
8402,2020-03-27,<senatemajldr>," . just signed the cares act. the senate's bold legislation is now law.  it will get emergency cash to families and small businesses and surge resources to doctors, nurses, hospitals, and the race for new treatments and vaccines. #weareallinthistogether
"
8403,2020-03-27,<senatemajldr>," icymi 🎤: i joined  to discuss how the senate’s historic cares act will put emergency cash into the hands of american families who need it the most.   as our nation battles this virus, let’s continue to pray for one another, for all of our families, &amp; for our country.  "
8404,2020-03-27,<senatemajldr>," icymi📺: last night, i joined  with  to discuss the senate’s historic response to the coronavirus, which will rush much needed aid to our brave medical professionals and relief to families and small businesses.  "
8405,2020-03-25,<senatemajldr>," the senate just pivoted from one of the most divided periods in recent memory to passing the largest rescue package in american history. and we passed it unanimously.   americans deserved this outcome. i am proud the senate stepped up.
"
8406,2020-03-25,<senatemajldr>," our nation will meet a lot of new heroes — from first responders to grocery clerks to delivery drivers. most of all, we'll meet a whole lot of heroes in scrubs working to heal the sick. when our nation comes through this, it will be because american heroes won this fight.  "
8407,2020-03-24,<senatemajldr>," at last, we have a deal.   after days of intense discussions, the senate has reached a bipartisan agreement on a historic relief package for this pandemic.   we’re going to pass this legislation later today.
"
8408,2020-03-24,<senatemajldr>," small businesses, working families, and medical responders across our country need help now.  that's why the senate is working non-stop on a bipartisan agreement on bold, urgent relief.   we can’t afford to waste another moment.  "
8409,2020-03-23,<senatemajldr>," every day, this economic crisis deepens and more americans lose their jobs.   senate democrats are blocking emergency loans to small businesses, direct checks for americans, and even a huge expansion of unemployment benefits during the emergency.  "
8410,2020-03-23,<senatemajldr>, these are just some of the unrelated demands senate democrats have used to slow relief for workers and families:   ✖️ tax credits for solar and wind energy ✖️ special treatment for big labor ✖️ airlines' emissions standards   this is a crisis. why is only one side acting like it?  
8411,2020-03-22,<senatemajldr>," our nation cannot afford this game of chicken. we cannot afford the cynical partisanship.  this is a national emergency. not a partisan opportunity.  doctors, nurses, small business employees, laid-off americans, and vulnerable seniors need help right now.  "
8412,2020-03-22,<senatemajldr>," the american people expect us to act. if we fail, it will be because senate democrats are continuing to dither while the country expects bold, bipartisan action.  "
8413,2020-03-22,<senatemajldr>," this morning i hosted a meeting with congressional leadership and sec. mnuchin. it is time to come together, finalize the results of our bipartisan discussions, and get the cares act to the president’s desk.  "
8414,2020-03-21,<senatemajldr>," the past two days of intense bipartisan talks are very close to a resolution. an update on the coronavirus aid, relief, &amp; economic security act:  "
8415,2020-03-21,<senatemajldr>," more americans are being laid off every day. more small businesses are being forced to shed payroll every day. our nurses and doctors need key supplies.   nobody should view this as political opportunity for either side. this is a national emergency.   it is time to come together
"
